Actual,Predicted
-0.13397970915079815,-0.08937374197943318
0.07037353110996207,-0.014375396482931752
-0.19567125338046162,-0.14391799324961602
-0.20569612931778194,-0.277481559817093
0.4829357331458365,0.9256215876534323
-0.13875309238556838,-0.12148833864513663
-0.20222597995486338,-0.23452796194182404
-0.12395483321347785,-0.08937374197943318
0.8029606188372157,-0.282254181803234
-0.12781055472783182,0.1123002896313014
-0.1069896585503204,0.13275438385762
-0.07614388643548867,0.11032472925314053
-0.20222597995486338,-0.23452796194182404
-0.13552199775653975,-0.17998371067164118
-0.19960408932510268,-0.2413459933505969
1.1808213272439045,2.1528672412325465
-0.17253692429433784,-0.11467030723636375
-0.016765775114437578,0.0694165408005034
-0.13475085345366897,-0.19164421311102606
-0.2021488655245763,-0.26180008757691553
-0.18101951162591656,-0.03482949070925033
-0.0954224940072585,-0.11398850409548651
-0.14940259520821403,-0.10982783620575177
0.2539058751932109,0.5895624882454016
0.16266562356614436,0.6536519834878665
-0.1301239876364442,-0.13907552221900402
1.257935757530984,0.6733544255288365
0.6795775303778888,1.559698508669308
-0.20338269640916956,-0.20043780489795973
-0.17485035720295022,-0.08058015019249946
-0.014452342205825195,0.4804739857050357
0.06266208808125413,0.08987063502682198
-0.19093257163932062,-0.07914669486627389
-0.17716379011156258,-0.20043780489795973
-0.20222597995486338,-0.23316435566006946
-0.07614388643548867,0.0216903209390934
-0.05300955734936486,0.06744098042234253
-0.19065881541180146,-0.2939146842426189
-0.14554687369386007,-0.04164752211802318
1.8411521937921649,0.1219852316925254
-0.14554687369386007,0.0986642268137557
-0.19258667616897845,0.0251691856879508
-0.18024836732304578,-0.2140738677155055
-0.14940259520821403,-0.15271158503654977
-0.1763926458086918,-0.2140738677155055
-0.05146726874362328,-0.08937374197943318
-0.15711403823692197,-0.028011459300477465
0.5176372267750222,1.4710641003552607
-0.19567125338046162,-0.23452796194182404
-0.153258316722568,0.05721393330918326
-0.1995269748948156,-0.22089189912427834
0.03875661469225954,0.743510299994726
0.04720835625172344,0.7259231164208587
0.6795775303778888,0.5963805196541744
-0.17253692429433784,-0.08937374197943318
-0.05686527886371883,-0.22573437015489034
-0.029875228263241065,0.2944115772900078
-0.09156677249290453,0.12600620149331812
-0.02216378523453313,-0.04846555352679603
-0.21117125386816457,-0.27543615039446123
-0.13783543066515214,-0.022487185128988216
-0.09388020540151691,0.08987063502682198
-0.1887309546546245,-0.2413459933505969
-0.01522348650869599,0.11516720028375255
0.17833373351187315,0.4101784131502044
0.09736358171043984,-0.028011459300477465
2.1833089209759358,-0.23452796194182404
0.12049791079656363,-0.01239983610477089
0.07808497413867001,0.3372953261208057
-0.19181553186610767,-0.10982783620575177
-0.16096975975127592,-0.0007393336653860388
-0.1868030938974475,-0.1418725838269842
-0.05300955734936486,0.001236226712774833
-0.03373094977759503,0.27395748306368917
-0.18294737238309355,-0.14391799324961602
-0.04452697001778614,0.23304929461105198
1.2887815296458156,1.3347034721798037
-0.19490010907759084,-0.3075507470601646
-0.16868120277998386,-0.2549820561681426
-0.09156677249290453,0.41426923199546806
0.05880636656690017,-0.03967196173986232
-0.1987558305919448,-0.20616495128132897
0.25544816379895247,0.3557738599689635
-0.20338269640916956,-0.20043780489795973
-0.13243742054505658,0.03532638375663912
0.06266208808125413,0.17168701193209626
0.24465214355876136,0.7259231164208587
-0.07614388643548867,0.1415479756445537
-0.20492498501491116,-0.2549820561681426
-0.1285816990307026,-0.24816402475936972
-0.18695732275802165,-0.17800815029348033
0.24465214355876136,0.7259231164208587
-0.18333294453452895,-0.11467030723636375
-0.15788518253979275,-0.16634764785409548
-0.18217622808022274,-0.1078522758275909
-0.22111901537519782,-0.37770662152605405
-0.19721354198620322,-0.28907221321200693
-0.17099463568859624,-0.10982783620575177
-0.037586671291948995,-0.15755405606716175
-0.20068369134912178,-0.282254181803234
-0.18101951162591656,-0.1322574908102312
-0.20106926350055718,-0.21209830733734464
-0.16868197392428674,-0.11862142799268548
-0.10313393703596643,-0.04846555352679603
-0.13783543066515214,-0.16239652709777375
-0.18024836732304578,-0.22089189912427834
-0.1185568230933823,0.019714760560932534
-0.0961936383101293,0.06259850939173055
-0.16096975975127592,-0.2598245271987546
-0.14940259520821403,-0.22573437015489034
-0.04761154722926931,0.32850173433387203
-0.17739513340242383,-0.08937374197943318
-0.11470110157902833,-0.16634764785409548
-0.16945234708285467,-0.18680174208041403
-0.1185568230933823,0.024557231591544534
-0.15711403823692197,-0.2549820561681426
-0.13397970915079815,-0.07573767916188748
-0.05455184595510645,-0.1555784956890009
-0.2103229951350067,-0.23261891314736763
-0.13783543066515214,-0.08255571057066033
-0.20878070652926511,-0.2064376725376799
-0.17099463568859624,-0.0014909858507343504
-0.153258316722568,-0.12346389902329748
-0.0838553294641966,-0.06694408737495376
-0.19783045742849986,-0.2413459933505969
-0.10544736994457882,-0.0539199786538143
-0.12009911169912388,-0.22089189912427834
0.17833373351187315,0.03048391272602713
-0.2095518508321359,-0.25293664674551075
0.0665178095956081,0.11714276066191338
-0.15711403823692197,-0.07376211878372661
-0.18256180023165813,-0.15755405606716175
0.4416949358283065,-0.41997841626044574
-0.0067408991771172625,-0.021193427891704617
-0.13475085345366897,-0.0552835849355689
-0.15711403823692197,-0.06694408737495376
-0.17716379011156258,-0.22777977957752216
-0.14940259520821403,-0.033465884427495735
-0.19806180071936108,-0.11030509840436582
-0.18641752174601212,-0.1507360246583889
-0.10313393703596643,-0.04164752211802318
-0.13397970915079815,-0.019217867513543745
-0.11470110157902833,-0.12346389902329748
-0.165905083289649,-0.17800815029348033
-0.14400458508811848,-0.26180008757691553
-0.13783543066515214,-0.15755405606716175
-0.05455184595510645,-0.021193427891704617
-0.0722881649211347,-0.019217867513543745
-0.029875228263241065,0.3372953261208057
0.193756619569289,0.3625918913777363
-0.16868120277998386,-0.2598245271987546
-0.1416911521795061,-0.09619177338820604
-0.09156677249290453,0.008054258121547683
-0.15688269494606072,-0.1835290870042031
-0.1875742382003183,-0.16437208747593463
-0.17330806859720863,-0.029987019678638316
0.5997640950307617,0.9597117446972966
-0.19567125338046162,-0.2549820561681426
-0.05300955734936486,0.2528215856964933
0.008681986880298604,0.03335082337847825
-0.20878070652926511,-0.282254181803234
-0.1883453825031891,-0.16566751344360145
-0.05300955734936486,-0.15755405606716175
-0.13397970915079815,0.05578047798295769
-0.1271165248552481,-0.04846555352679603
-0.19181553186610767,-0.14050897754522962
0.15519940442574934,0.6713788651506757
0.4482342395166508,0.3625918913777363
-0.16212647620558213,-0.20043780489795973
-0.12935284333357341,-0.028011459300477465
-0.21186528374074828,-0.2140738677155055
-0.07074587631539311,0.14441488629700486
-0.153258316722568,-0.0601260559661809
0.0549506450525462,-0.019217867513543745
-0.1648254812656299,-0.005581804695998032
-0.17947722302017496,-0.19164421311102606
-0.16868120277998386,0.789260959477975
-0.029875228263241065,0.2944115772900078
-0.2107085672864421,-0.2086876229025749
-0.17870607871730418,-0.2277099305330512
-0.06843244340678073,0.15805094911455056
-0.20492498501491116,-0.25225484360463346
0.07731382983579921,0.6031985510629472
-0.09927821552161246,0.740783087431217
-0.16096975975127592,0.029260004533214572
-0.18641752174601212,-0.26664255860752745
-0.1648254812656299,-0.2413459933505969
-0.01753691941730837,0.26911501203307714
-0.2126364280436191,-0.20514224657001304
-0.005969754874246469,0.11714276066191338
-0.20800956222639433,-0.20725583630673258
-0.18256180023165813,-0.1078522758275909
-0.17253692429433784,-0.10982783620575177
0.08579641716737794,0.08987063502682198
0.02410487293771447,0.22623126320227918
-0.15788595368409564,-0.27346059001630035
-0.19220187516184592,-0.21891633874611746
-0.029875228263241065,0.5330426765970577
-0.15480060532830958,0.20380160859779972
-0.18919364123634697,-0.10028259223346972
-0.1949008802218937,-0.2413459933505969
-0.09156677249290453,-0.12148833864513663
-0.1416911521795061,0.08789507464866111
-0.20106926350055718,-0.3347530236507851
-0.1871886660488829,-0.10498536517513977
-0.20415384071204035,-0.20725583630673258
-0.014452342205825195,0.22623126320227918
-0.014452342205825195,0.21457076076289427
3.224352958707204,3.7561888323980384
-0.16945234708285467,-0.1322574908102312
-0.026019506748887096,-0.09619177338820604
0.6481934995396532,-0.22239186603420838
-0.07691503073835945,0.22138879217166713
-0.16868197392428674,-0.19164421311102606
-0.13397970915079815,-0.021263276936175586
-0.10390508133883722,0.3080476401075535
-0.1069896585503204,-0.1322574908102312
-0.0607210003780728,0.5710839543972438
-0.20492498501491116,-0.05044111390495691
-0.2002981191976864,-0.2140738677155055
-0.04529811432065693,0.08987063502682198
-0.13860657496802292,0.08987063502682198
-0.13397970915079815,0.03532638375663912
-0.1879598103517537,-0.1030098047969789
-0.04144239280630296,-0.06210161634434176
-0.1540294610254388,-0.17800815029348033
-0.14940259520821403,-0.14391799324961602
0.3711198092295715,0.812581964356745
0.007910842577427812,0.37138548316467
-0.18024836732304578,-0.005581804695998032
-0.1879598103517537,-0.17316567926286833
-0.20338269640916956,-0.2140738677155055
0.23231383471282868,2.0601420140732354
0.06266208808125413,0.02994180767409182
-0.10776080285319119,-0.0552835849355689
-0.1428478686338123,-0.07771323954004832
-0.09233791679577533,0.0653955709997107
-0.2130220001950545,-0.33679843307341695
-0.1147018727233312,-0.23937043297243604
-0.19567125338046162,-0.13157735639973717
-0.1740792129000794,-0.21891633874611746
-0.06689015480103915,0.07623457220927625
-0.029875228263241065,0.137596854888232
1.836293984684079,2.2054359321245687
-0.06611901049816835,0.07623457220927625
-0.19258667616897845,-0.13028193043207031
-0.1875742382003183,0.20577716897596057
-0.05300955734936486,0.15805094911455056
-0.037586671291948995,0.15805094911455056
-0.20415384071204035,-0.28907221321200693
-0.18641752174601212,-0.2277099305330512
-0.010596620691471229,0.22138879217166713
-0.1671389141742423,-0.13709996184084317
0.030274027360680817,0.4463838286611715
-0.1779349344144334,0.006078697743386819
-0.1763926458086918,-0.18134731695339582
-0.19112150199352396,-0.17800815029348033
-0.10853194715606199,0.04214441516541197
-0.17330806859720863,-0.1030098047969789
-0.18024836732304578,0.14441488629700486
-0.19567125338046162,-0.15755405606716175
0.193756619569289,0.09668866643559483
-0.06843244340678073,-0.08937374197943318
-0.058407567469460415,-0.17316567926286833
-0.1995269748948156,-0.1507360246583889
-0.18344090473693084,-0.2461884643812089
-0.11277324082185135,-0.1955288222836433
0.07345810832144524,0.12396079207068626
-0.15711403823692197,-0.11664586761452463
-0.17022349138572546,-0.06210161634434176
0.27858249288507625,0.27395748306368917
-0.12241254460773626,0.008054258121547683
0.016393429909006538,0.08107704323988825
-0.17253692429433784,-0.2277099305330512
-0.07614388643548867,0.0830526036180491
-0.1879598103517537,-0.1030098047969789
-0.07999960794984264,-0.13028193043207031
-0.15557174963118037,-0.06891964775311461
-0.1779349344144334,-0.10103424441881804
-0.1990642883130931,-0.16634764785409548
0.08194069565302398,0.20093469794534857
0.193756619569289,0.15805094911455056
-0.10313393703596643,0.22623126320227918
-0.1763926458086918,-0.13709996184084317
-0.18711155161859583,-0.17664454401172575
-0.20415384071204035,-0.30270827602955264
-0.19567125338046162,-0.2413459933505969
0.5253486698037302,0.891531430609568
-0.05686527886371883,-0.17119011888470745
-0.06843244340678073,0.23700041536737373
0.48679145466019047,1.006353754454836
-0.20145483565199257,-0.28770860693025235
-0.153258316722568,-0.12346389902329748
-0.01522348650869599,0.24184288639798568
-0.20338346755347245,-0.2277099305330512
-0.18988767110893068,-0.17800815029348033
-0.18217622808022274,-0.0028545921324888484
-0.08786527983912472,0.04214441516541197
-0.20800956222639433,-0.23452796194182404
-0.026019506748887096,-0.04846555352679603
0.12049791079656363,0.10153113746620683
-0.14562398812414715,-0.01239983610477089
-0.12401652475770751,-0.0880101356976786
-0.10004935982448326,-0.16634764785409548
-0.018308063720179162,-0.13709996184084317
-0.1908901587026627,-0.07907851455218613
-0.1689125460708451,-0.23452796194182404
-0.05300955734936486,0.09471310605743398
-0.1740792129000794,-0.26180008757691553
-0.07999960794984264,0.3119987608638751
-0.12241254460773626,-0.17316567926286833
0.043383480509484304,0.3216837029250992
-0.1069896585503204,-0.11467030723636375
-0.12380060435290369,0.019714760560932534
-0.17870607871730418,-0.12148833864513663
-0.14863145090534324,-0.23452796194182404
-0.06843244340678073,0.32850173433387203
-0.03218866117185344,0.24184288639798568
-0.1648254812656299,-0.18680174208041403
-0.16490259569591698,-0.0552835849355689
-0.18736063122842309,-0.10103424441881804
0.016393429909006538,-0.11467030723636375
-0.01522348650869599,0.22138879217166713
-0.1763926458086918,-0.13709996184084317
5.778383660959575,0.14243932591884398
0.0549506450525462,0.18048060371902996
0.27858249288507625,0.35093138893835146
0.008681986880298604,-0.014375396482931752
-0.153258316722568,0.10350669784436771
-0.18641752174601212,-0.11664586761452463
-0.09927821552161246,-0.17800815029348033
-0.12241254460773626,-0.17800815029348033
-0.14554687369386007,-0.16641749689856644
-0.19335782047184924,-0.26793631584481103
0.04723920202383827,0.008054258121547683
-0.16096975975127592,-0.12346389902329748
-0.05300955734936486,0.28275107485062284
-0.20569612931778194,-0.26180008757691553
-0.18410408883739973,-0.2461884643812089
0.05109492353819224,0.27395748306368917
-0.16096975975127592,-0.11467030723636375
-0.20492498501491116,-0.06891964775311461
-0.17253692429433784,-0.04846555352679603
-0.15711403823692197,0.012896729152159676
-0.17022349138572546,-0.13709996184084317
-0.18410408883739973,-0.20043780489795973
-0.19014214872887805,-0.2686181189856883
0.016393429909006538,-0.11467030723636375
-0.18950209895749529,-0.19164421311102606
-0.17330806859720863,-0.01239983610477089
0.7181347455214285,0.7831945802545508
-0.18641752174601212,-0.1508058737028599
-0.16096975975127592,-0.11944292922250478
-0.2002981191976864,-0.27346059001630035
0.02410487293771447,1.1574346555517094
0.0009705438515906708,-0.032853930331089465
-0.19181553186610767,-0.18680174208041403
-0.07074587631539311,0.3625918913777363
-0.1883453825031891,-0.16437208747593463
-0.1879598103517537,-0.17664454401172575
-0.11470110157902833,-0.04164752211802318
0.1706222904831652,0.3625918913777363
-0.17330806859720863,-0.20452862374322348
-0.1740792129000794,-0.13512440146268231
-0.08616876237280897,-0.18482618170225318
-0.2095518508321359,-0.3402074487778034
-0.1763926458086918,-0.1030098047969789
-0.1740792129000794,-0.06891964775311461
-0.05300955734936486,0.22623126320227918
-0.13706428636228135,0.24184288639798568
-0.08377435931239516,0.5261547961438139
-0.15942747114553435,-0.12346389902329748
-0.1740792129000794,0.13077882347945913
-0.1517160281168264,-0.13709996184084317
-0.20976777123693974,-0.34225285820043516
-0.17253692429433784,-0.005581804695998032
-0.1301239876364442,-0.005511955651527056
0.23231383471282868,0.28275107485062284
-0.0950369218558231,0.006078697743386819
-0.11547224588189912,0.22623126320227918
-0.16096975975127592,-0.03967196173986232
-0.1301239876364442,0.15805094911455056
-0.07999960794984264,-0.08255571057066033
-0.07575831428405326,0.0006242726163685529
-0.1879598103517537,-0.15755405606716175
-0.12549712181921943,0.012896729152159676
-0.05300955734936486,0.10350669784436771
0.012537708394652571,0.08987063502682198
-0.04529811432065693,0.3889726667385375
-0.19567125338046162,-0.1595994654897936
0.13977651836833346,0.15805094911455056
-0.19189264629639474,-0.17800815029348033
-0.15480060532830958,-0.23793697764621044
0.08039840704728239,1.1935003729737346
-0.14940259520821403,-0.1322574908102312
-0.153258316722568,-0.19164421311102606
-0.11085309150770307,0.19895913756718772
2.8368537176589332,0.11911832104007428
-0.09514488205822501,0.006078697743386819
0.014851141303264951,0.16684454090148432
-0.20261155210629878,-0.2413459933505969
-0.13397970915079815,0.006078697743386819
1.1403285399001593,-0.09223731517111779
-0.09310906109864611,0.0986642268137557
-0.1879598103517537,-0.2195282928425237
-0.13860657496802292,-0.20725583630673258
-0.01753691941730837,0.06259850939173055
-0.17485035720295022,-0.12346389902329748
-0.07922846364697184,-0.0552835849355689
-0.19605682553189702,-0.24816402475936972
0.043383480509484304,0.22623126320227918
-0.023706073840274716,0.21457076076289427
-0.0954224940072585,-0.08058015019249946
-0.19567125338046162,-0.13028193043207031
0.07808497413867001,0.280775514472462
-0.15711480938122482,-0.15755405606716175
-0.1852608052917059,-0.27216349531825024
-0.14786030660247246,-0.028011459300477465
-0.153258316722568,-0.1595296164453226
-0.1301239876364442,-0.15271158503654977
-0.18101951162591656,-0.15271158503654977
-0.12838891295498492,-0.0075573650741589
-0.12626826612209024,-0.08937374197943318
-0.11470110157902833,0.07418916278664443
-0.1524871724196972,-0.023990489499684763
-0.02216378523453313,0.0216903209390934
-0.07614388643548867,-0.16634764785409548
0.06189094377838335,0.4307722054654649
-0.082313040858455,-0.04164752211802318
-0.10467622564170802,-0.22089189912427834
-0.2110941394378775,-0.37770662152605405
-0.16945234708285467,-0.19164421311102606
-0.13397970915079815,-0.028011459300477465
-0.1632831926598883,-0.1030098047969789
-0.17716379011156258,-0.15755405606716175
-0.20569612931778194,-0.31634433884709834
0.031816315966422405,0.006078697743386819
-0.153258316722568,-0.1507360246583889
0.043383480509484304,1.1826613717641687
-0.06149214468094359,0.15805094911455056
-0.005969754874246469,0.23700041536737373
-0.17176577999146703,-0.2802786214250732
-0.04529811432065693,-0.22573437015489034
0.25544816379895247,0.5165397031270609
-0.20839513437782972,-0.2064376725376799
0.04723920202383827,0.14441488629700486
-0.14747473445103704,-0.014375396482931752
-0.16096975975127592,0.001236226712774833
-0.18410408883739973,-0.16607826405851114
-0.20569612931778194,-0.24973217198338749
-0.18812791980977953,-0.17800815029348033
0.7566919606649681,0.6781968965594487
-0.19412896477472005,-0.17119011888470745
-0.201840407803428,-0.26589090642217916
-0.12241254460773626,-0.18680174208041403
-0.009825476388600436,-0.08937374197943318
-0.16868120277998386,-0.2140738677155055
-0.1671389141742423,-0.13709996184084317
-0.1572682670974961,-0.20043780489795973
-0.049153835835010894,0.19895913756718772
0.04723920202383827,-0.08058015019249946
-0.1185568230933823,-0.1602114195861999
-0.1524871724196972,-0.16437208747593463
-0.15017373951108481,-0.15755405606716175
-0.1655966255685007,-0.00892097135591349
0.02410487293771447,-0.032853930331089465
-0.06958915986108692,-0.08739818160127232
-0.05686527886371883,0.0216903209390934
-0.11470110157902833,0.2671394516549163
-0.1185568230933823,-0.11664586761452463
-0.10313393703596643,-0.04164752211802318
-0.16096975975127592,-0.06891964775311461
-0.17485035720295022,-0.22089189912427834
-0.18641752174601212,-0.2686181189856883
-0.1879598103517537,-0.24816402475936972
-0.21385483604215494,-0.24407320591410606
-0.10159164843022485,-0.07376211878372661
-0.09310906109864611,0.11032472925314053
-0.09927821552161246,-0.03482949070925033
-0.17176577999146703,-0.15755405606716175
-0.18333294453452895,-0.3075507470601646
-0.11084538006467437,-0.0552835849355689
-0.09927821552161246,0.10834916887497968
-0.1887309546546245,-0.0552835849355689
0.27858249288507625,1.1125753463427506
-0.17022349138572546,0.014872289530320541
-0.04144239280630296,0.028508352347866257
-0.0838553294641966,0.2242557028241183
0.38307254592406875,0.8691017760050885
-0.17099463568859624,-0.08255571057066033
-0.17947722302017496,-0.2549820561681426
-0.20338269640916956,-0.12598490191416015
-0.15865632684266356,-0.08739818160127232
-0.1871886660488829,-0.32998040166464404
-0.19644239768333244,-0.28157237866235674
-0.13320856484792737,-0.12346389902329748
-0.11470110157902833,0.1736625723102571
-0.13020110206673127,0.001236226712774833
-0.15827075469122814,-0.16437208747593463
-0.1416911521795061,0.0216903209390934
-0.10159164843022485,-0.0075573650741589
-0.0954224940072585,0.2944115772900078
-0.18256180023165813,-0.11412486472366194
-0.06457672189242676,0.013578532293036925
-0.153258316722568,0.05516852388655141
-0.1740792129000794,-0.23452796194182404
-0.11470110157902833,0.10548225822252857
-0.11470110157902833,-0.07573767916188748
-0.1995269748948156,-0.2413459933505969
-0.09156677249290453,0.13077882347945913
1.1731098842151966,0.8486476817787699
-0.19644239768333244,-0.24816402475936972
1.4507218332486822,1.9278722047430426
-0.18410408883739973,0.012896729152159676
1.818943237869486,3.3752704237810494
-0.014452342205825195,0.3080476401075535
-0.16636776987137147,0.0830526036180491
-0.20261155210629878,-0.2413459933505969
-0.07614388643548867,-0.0601260559661809
-0.20261155210629878,-0.2686181189856883
-0.16096975975127592,-0.19164421311102606
-0.18025607876607447,-0.13709996184084317
-0.20338269640916956,-0.2277099305330512
-0.20338269640916956,-0.2140738677155055
-0.14400458508811848,-0.21209830733734464
-0.0607210003780728,0.5698600462044312
-0.11084538006467437,0.11911832104007428
-0.11084538006467437,-0.025284246736968285
-0.14554687369386007,-0.19164421311102606
-0.20763170151798763,-0.2802786214250732
-0.10313393703596643,-0.13743919468089855
0.23231383471282868,0.521382174157673
0.2940053789424921,0.9168279958664985
-0.06843244340678073,0.028508352347866257
-0.18564637744314133,-0.13709996184084317
-0.14631801799673086,-0.028011459300477465
-0.19567125338046162,-0.2140738677155055
-0.20685284577208812,-0.2686181189856883
-0.06463995572526217,0.6080410220935591
-0.12626826612209024,-0.19846224451979888
-0.11470110157902833,0.19214110615841484
-0.201840407803428,-0.27543615039446123
-0.197984686289074,-0.2686181189856883
